phase,iteration,mean_reward
final_audited,74,192.96694946289062
final_audited,75,208.382568359375
final_audited,76,198.904296875
final_audited,77,194.04689025878906
final_audited,78,208.96864318847656
final_audited,79,202.77545166015625
final_audited,80,204.43917846679688
final_audited,81,203.3285369873047
final_audited,82,197.26898193359375
final_audited,83,195.84353637695312
final_audited,84,207.34011840820312
final_audited,85,203.52059936523438
final_audited,86,198.55148315429688
final_audited,87,198.4534912109375
final_audited,88,217.99322509765625
final_audited,89,208.52174377441406
final_audited,90,207.4400634765625
final_audited,91,215.165283203125
final_audited,92,213.4071044921875
final_audited,93,224.2357177734375
final_audited,94,227.98220825195312
final_audited,95,224.11456298828125
final_audited,96,224.05462646484375
final_audited,97,222.65536499023438
final_audited,98,215.75247192382812
final_audited,99,217.88624572753906
final_audited,100,216.48806762695312
final_audited,101,236.2163848876953
final_audited,102,231.99575805664062
final_audited,103,227.3142852783203
final_audited,104,243.58401489257812
final_audited,105,225.82235717773438
final_audited,106,244.6568603515625
final_audited,107,242.47613525390625
final_audited,108,239.0653076171875
final_audited,109,238.04339599609375
final_audited,110,253.9951629638672
final_audited,111,239.29635620117188
final_audited,112,251.25308227539062
final_audited,113,246.98135375976562
final_audited,114,232.1691436767578
final_audited,115,222.5686798095703
final_audited,116,234.6361541748047
final_audited,117,242.60400390625
final_audited,118,239.2730255126953
final_audited,119,261.4643859863281
final_audited,120,256.0567932128906
final_audited,121,255.9936981201172
final_audited,122,261.3231201171875
final_audited,123,253.81253051757812
final_audited,124,264.87054443359375
final_audited,125,279.93450927734375
final_audited,126,266.8558044433594
final_audited,127,271.3940124511719
final_audited,128,266.92230224609375
final_audited,129,282.2842102050781
final_audited,130,274.5748596191406
final_audited,131,278.35504150390625
final_audited,132,288.14996337890625
final_audited,133,289.5690612792969
final_audited,134,276.0008544921875
final_audited,135,288.09124755859375
final_audited,136,290.7068786621094
final_audited,137,310.5537109375
final_audited,138,299.0039367675781
final_audited,139,304.3053894042969
final_audited,140,307.9872741699219
final_audited,141,318.5630798339844
final_audited,142,328.7153625488281
final_audited,143,349.3581848144531
final_audited,144,371.55108642578125
final_audited,145,350.7111511230469
final_audited,146,310.0589294433594
final_audited,147,339.4127197265625
final_audited,148,354.7768859863281
final_audited,149,338.66021728515625
final_audited,150,355.3399658203125
final_audited,151,332.3919372558594
final_audited,152,337.6259765625
final_audited,153,361.4546203613281
final_audited,154,402.16522216796875
final_audited,155,389.2350158691406
final_audited,156,404.7750549316406
final_audited,157,388.6204833984375
final_audited,158,403.4815979003906
final_audited,159,470.61822509765625
final_audited,160,439.13397216796875
final_audited,161,446.67694091796875
final_audited,162,378.6492004394531
final_audited,163,430.9568176269531
final_audited,164,451.2693786621094
final_audited,165,478.56146240234375
final_audited,166,451.2366027832031
final_audited,167,484.30975341796875
final_audited,168,476.93365478515625
final_audited,169,490.7879943847656
final_audited,170,452.9971008300781
final_audited,171,424.2784118652344
final_audited,172,607.7298583984375
final_audited,173,544.6539916992188
final_audited,174,563.217529296875
final_audited,175,479.7619934082031
final_audited,176,529.5715942382812
final_audited,177,557.876220703125
final_audited,178,478.29248046875
final_audited,179,484.6705627441406
final_audited,180,476.28814697265625
final_audited,181,501.4033508300781
final_audited,182,576.1925048828125
final_audited,183,482.9021301269531
final_audited,184,451.43841552734375
final_audited,185,496.7280578613281
final_audited,186,498.03485107421875
final_audited,187,534.201171875
final_audited,188,516.9192504882812
final_audited,189,538.6315307617188
final_audited,190,537.1298217773438
final_audited,191,557.9444580078125
final_audited,192,611.439208984375
final_audited,193,496.3157043457031
final_audited,194,515.0226440429688
final_audited,195,451.13726806640625
final_audited,196,545.0169677734375
final_audited,197,459.70318603515625
final_audited,198,521.0232543945312
final_audited,199,546.0767822265625
final_audited,200,504.4806823730469
final_audited,201,530.4098510742188
final_audited,202,535.9515991210938
final_audited,203,552.5611572265625
final_audited,204,540.9603881835938
final_audited,205,493.86334228515625
final_audited,206,539.4013671875
final_audited,207,545.2286987304688
final_audited,208,525.9932250976562
final_audited,209,588.1787719726562
final_audited,210,587.0
final_audited,211,511.4147644042969
final_audited,212,596.9896850585938
